0.68,0.85,1.39,1.31,0.5,0.41,0.6,2.26
2.42,0.98,0.94,1.62,0.18,0.2,0.59,1.07
0.39,0.64,3.92,0.28,0.23,1.49,0.53,0.52
0.78,0.47,1.99,1.59,0.89,0.45,1.19,0.64
0.28,0.48,0.55,1.03,0.98,2.46,1.05,1.17
1.04,1.86,1.53,0.48,0.44,1.48,0.52,0.65
1.39,1.41,2.18,0.44,0.45,0.38,0.84,0.91
2.7,0.42,0.92,0.75,0.14,2.6,0.16,0.31
0.84,1.95,1.56,0.79,0.39,0.17,2.19,0.11
3.09,0.93,1.37,0.59,0.82,0.12,0.24,0.84
0.44,0.75,2.36,1.83,0.23,0.76,0.41,1.22
0.63,0.15,0.22,1.98,4.2,0.17,0.06,0.59
0.44,1.12,3.12,0.63,0.77,0.6,0.29,1.03
0.13,0.6,1.9,0.95,0.66,2.39,0.32,1.05
1.85,1.09,1.08,0.51,0.59,1.86,0.53,0.49
0.63,0.49,1.28,0.56,0.73,1.95,2.19,0.17
0.33,0.76,0.38,0.3,1.02,4.13,0.93,0.15
1.37,2.16,2.06,0.53,0.76,0.34,0.29,0.49
1.1,0.39,0.26,2.17,0.52,0.39,2.34,0.83
0.79,2.19,0.26,0.57,0.53,1.03,1.27,1.36
0.39,0.2,4.72,1.55,0.51,0.15,0.2,0.28
0.97,2.9,0.43,0.48,1.65,0.26,1.15,0.16
1.48,0.33,0.3,1.16,2.86,0.64,0.31,0.92
2.04,1.08,0.9,1.4,0.85,0.4,0.63,0.7
0.86,1.59,0.23,1.05,1.01,0.92,0.81,1.53
1.84,0.58,1.44,0.46,0.5,0.48,2.57,0.13
1.05,0.39,0.79,0.92,2.23,1.92,0.2,0.5
0.05,0.47,1.37,0.44,0.3,2.47,2.28,0.62
0.38,3.6,1.29,0.09,1.15,0.12,0.91,0.46
0.39,1.37,1.39,1.01,2.35,0.71,0.2,0.58
1.49,0.74,1.11,0.33,1.79,0.85,0.44,1.25
1.71,0.46,1.0,1.16,0.71,1.53,0.19,1.24
0.42,0.33,0.96,2.9,0.09,2.18,0.22,0.9
2.91,0.28,2.19,0.44,0.11,0.28,0.94,0.85
0.25,0.66,3.54,0.13,0.1,0.41,2.76,0.15
2.73,1.14,0.97,0.64,0.74,0.75,0.15,0.88
0.53,1.71,2.11,1.42,0.65,0.52,0.49,0.57
2.06,0.27,3.4,1.15,0.48,0.14,0.24,0.26
1.41,0.46,0.82,3.53,0.25,0.47,0.22,0.84
0.85,0.7,0.61,1.62,0.7,0.44,0.45,2.63
0.54,0.24,0.16,0.41,2.22,1.98,1.91,0.54
2.65,0.96,0.59,1.01,0.06,1.96,0.07,0.7
0.56,1.09,1.01,0.42,0.83,2.19,0.13,1.77
0.5,0.97,1.06,1.77,0.11,1.16,0.23,2.2
0.55,0.85,0.75,1.08,0.8,1.25,1.79,0.93
0.67,2.07,0.8,0.8,1.21,0.41,0.44,1.6
1.41,0.21,0.18,0.52,0.22,3.5,1.71,0.25
0.48,0.99,0.95,1.9,1.27,1.36,0.09,0.96
5.22,0.4,0.29,0.24,0.26,0.29,0.71,0.59
1.0,0.84,0.46,0.33,0.55,0.87,2.42,1.53
1.24,0.59,2.68,1.24,0.82,0.27,0.56,0.6
0.37,0.66,0.47,0.84,3.02,0.77,1.14,0.73
1.62,0.77,1.75,0.63,0.57,1.03,1.31,0.32
1.35,1.52,0.46,0.16,0.33,3.76,0.1,0.32
3.0,0.82,0.68,0.35,0.64,2.2,0.13,0.18
2.18,0.78,0.48,0.59,0.81,2.56,0.45,0.15
0.03,0.27,3.04,0.05,0.15,0.1,4.31,0.05
1.32,1.09,1.8,0.56,0.58,0.7,0.98,0.97
0.59,0.67,2.76,0.74,0.68,0.94,1.14,0.48
0.56,0.2,0.58,0.28,2.52,2.41,1.14,0.31
0.55,0.62,2.28,0.88,0.33,1.01,1.61,0.72
0.59,3.31,1.77,0.12,0.61,0.41,0.23,0.96
0.53,1.58,3.43,0.78,0.6,0.3,0.4,0.38
2.34,0.53,1.15,1.09,0.29,1.59,0.33,0.68
0.96,0.8,1.02,0.95,1.89,0.93,0.7,0.75
0.8,1.28,1.11,0.21,0.61,3.22,0.53,0.24
0.45,0.59,0.36,0.56,0.25,0.11,5.15,0.53
0.79,0.73,2.0,1.23,0.78,1.31,0.24,0.92
0.29,1.3,2.27,0.58,0.51,1.85,0.87,0.33
1.82,1.18,1.27,0.65,1.02,1.01,0.88,0.17
1.58,0.52,0.54,0.46,1.99,2.04,0.34,0.53
0.23,0.73,0.59,3.76,0.24,0.96,0.18,1.31
0.22,1.07,3.81,0.1,1.26,0.89,0.53,0.12
1.33,1.17,1.22,0.52,0.67,0.51,2.22,0.36
1.54,1.28,0.63,0.89,0.34,2.44,0.42,0.46
0.21,1.56,2.73,0.99,0.59,0.9,0.35,0.67
0.19,0.46,1.21,0.47,3.85,0.06,0.99,0.77
2.43,0.45,0.28,0.55,2.26,0.87,0.3,0.86
0.81,1.1,2.25,0.47,0.3,1.52,0.25,1.3
0.58,0.75,0.25,1.47,0.21,3.34,0.13,1.27
0.84,1.84,0.42,0.43,1.63,1.29,0.12,1.43
1.15,2.05,0.87,0.88,0.59,1.49,0.6,0.37
1.22,0.7,2.98,1.18,0.56,0.45,0.32,0.59
0.7,1.12,0.96,0.94,1.26,0.42,1.48,1.12
1.45,0.8,1.11,1.12,1.34,1.3,0.65,0.23
0.46,1.3,1.95,0.21,1.7,0.98,0.72,0.68
1.99,0.67,0.24,1.83,0.46,1.59,0.41,0.81
2.02,0.16,1.39,0.95,1.29,0.47,0.81,0.91
0.14,0.84,0.78,3.14,0.74,0.95,0.36,1.05
0.63,1.65,0.65,1.1,1.41,0.45,0.47,1.64
0.36,2.18,0.48,0.8,0.78,1.6,0.45,1.35
0.36,0.29,0.7,0.86,0.59,4.35,0.17,0.68
0.38,0.65,0.93,0.36,3.51,0.33,0.42,1.42
0.2,0.87,0.48,1.12,0.22,2.49,0.11,2.51
1.16,1.05,1.46,0.41,1.2,1.4,0.33,0.99
2.47,0.17,0.58,1.23,1.25,0.61,0.31,1.38
0.5,0.79,0.65,0.94,1.98,0.64,0.24,2.26
0.79,0.5,4.08,0.26,0.95,0.49,0.14,0.79
0.37,0.82,0.47,3.91,0.14,0.64,0.08,1.57
0.46,2.03,1.23,0.22,0.93,1.68,0.75,0.7
0.91,4.32,0.34,0.49,0.35,0.44,0.15,1.0
1.79,0.52,0.73,1.37,1.45,0.06,0.41,1.67
0.9,0.85,1.17,1.24,1.03,1.7,0.64,0.47
0.32,0.55,1.55,1.49,0.88,0.28,0.56,2.37
0.63,2.16,0.57,0.59,0.45,2.7,0.4,0.5
1.96,0.64,0.81,1.4,0.85,1.36,0.24,0.74
1.15,0.77,0.97,1.27,2.05,0.4,0.56,0.83
0.53,0.8,1.07,2.2,1.54,0.54,0.27,1.05
0.31,1.43,1.15,2.23,0.56,0.8,1.28,0.24
0.22,1.36,1.1,0.92,0.46,1.3,0.56,2.08
0.7,3.1,0.99,0.23,0.33,1.17,0.99,0.49
0.67,1.4,0.45,1.35,0.81,1.12,0.6,1.6
0.81,1.32,3.01,0.4,0.78,0.06,1.13,0.49
1.2,0.31,0.96,3.13,0.65,0.08,0.26,1.41
0.19,0.28,3.25,0.46,1.75,0.97,0.19,0.91
1.44,0.56,1.96,2.1,0.37,0.2,1.15,0.22
1.62,0.63,0.4,0.51,0.59,0.7,1.52,2.03
0.55,1.16,1.68,1.73,0.38,1.33,0.44,0.73
1.69,0.62,0.38,0.63,1.25,2.29,0.31,0.83
0.99,0.76,0.23,1.71,1.7,0.58,0.62,1.41
1.51,0.45,1.1,1.05,1.52,0.96,0.33,1.08
0.24,0.23,0.5,0.41,1.13,0.3,2.97,2.22
1.6,0.75,1.64,0.74,0.78,1.42,0.15,0.92
1.66,0.75,1.93,1.02,0.96,0.49,0.46,0.73
0.43,1.23,1.52,0.19,0.46,3.16,0.32,0.69
0.67,2.1,0.36,0.99,0.97,1.41,1.02,0.48
